comment_text,整潔舒適,設施,服務,地點,性價比,其他,整潔舒適情緒,設施情緒,服務情緒,地點情緒,性價比情緒,其他情緒,整體情緒
地下停車場滿了，人在飯店門口，電話連絡過程只告知有特約停車場，卻沒有人員出來引導及告知有接駁車，拉著行李走了一段路才到旅館；使用房間電話，未接通也被收取五塊錢的費用，覺得標準很奇怪；房間居然沒有大燈，都是弱小的黃燈，住過許多飯店還是第一次遇到這樣的狀況,0,1,1,0,0,0,0,3,3,0,0,0,3
地下停車場無電梯至一樓。房間內提供的代糖包已過期，雖然沒有誤食，但是五星級飯店不應該出現這種疏失，雖然告知飯店後服務人員提出可延後退房的補償，但仍然影響飯店觀感。浴室推門旋轉處有縫隙，淋浴時水很容易從縫隙噴出至洗手台。隔音稍差。,0,1,1,0,0,0,0,3,3,0,0,0,3
地下停車場竟然沒有電梯可以搭到大廳？這竟然是一個5星飯店的設備，拿著行李還要走手扶梯！再來房間隔音差！整晚走廊都有人在講話 ！房間裡聽的一清二楚！另外整晚都有人來亂按門鈴！說這是5星級的飯店真的也是醉了,0,1,0,0,0,1,0,3,0,0,0,3,3
地下各層停車場搭往一樓大廳電梯的指示希望能再清楚些， 讓住戶入住及離開時拖著行李走樓梯上上下下是很辛苦不便的。早餐餐廳通往室外泳池的電動門， 由內往外時請改成自動感應， 兩手都端著餐盤及飲料， 要用手肘去頂那按鈕才能出去！！！以上兩點建議，希望下次再去時能改善。,0,1,0,0,0,0,0,3,0,0,0,0,3
地下室瀰漫一股怪味，房間設備極為簡陋，重點是非常的悶熱，住宿體驗極差，住不到一小時就退房,1,1,0,0,0,1,3,3,0,0,0,3,3
地下室由於出入口是同一個地方，由外進入時有人員指揮，但從地下室往上層的時候沒有人員指揮，比較容易遇到已經進入地下室的車子會車塞在一起，可能可以再調整指示方式。另外房間廁所免治面板有時候似乎會感應不良沒有反應,0,1,1,0,0,0,0,3,3,0,0,0,3
地下室空間滿好的，有投影電影可以看，還有提供零食、泡麵跟奶茶、咖啡等，大家可以在樓下聊天吃美食，還可以外帶食物回來，而且飯店一直有值班的人，感覺很安心。,0,1,1,0,0,0,0,1,1,0,0,0,1
地下室有提供免費飲品，洗衣房提供洗衣機和乾衣機，早餐安排不錯,0,1,1,0,0,0,0,1,1,0,0,0,1
地下車庫的設計非常不好，進出不方便。花費上，我個人覺得比其他飯店貴。,0,1,0,0,1,0,0,3,0,0,3,0,3
地區是方便的，附近有餐廳、百貨大型公司。距離臺北捷運及火車站很近。,0,0,0,1,0,0,0,0,0,1,0,0,1
地址優，離火車站超近，店裡環境乾淨明亮，很有舒適感，一樓的公共空間有位置可以休息也有免費飲品可以喝,1,1,1,1,0,0,1,1,1,1,0,0,1
地址真的很方便。就在西門捷運站出口右轉就到了。西門町商圈逛街真方便。房間設備還不錯。員工親切服務。,0,1,1,1,0,0,0,1,1,1,0,0,1
地埋位置好，在臺北車站附近，生活機能優！旅店員工親切，有24小時的自助洗衣機、烘衣機！,0,1,1,1,0,0,0,1,1,1,0,0,1
地方方便，隔音差，客人不顧其他人感受，零晨也在吵，保安不理。,0,1,1,1,0,1,0,3,3,1,0,3,3
房間舒適，飯店周遭寧靜，員工很細心，服務周到，在我們上房前已把所寄存的行李送上房間,1,0,1,1,0,0,1,0,1,1,0,0,1
地段好，距離臺北火車站很近，出行方便。周圍有很多餐館，吃的選擇比較多。房間面積不大，有電梯可達各樓層，房價也不貴，還奉送免費的早餐，而且酒店大堂24小時都有免費的咖啡和烤吐司供應。由於性價比高，這家酒店客來客往，人氣很旺。,0,1,1,1,1,0,0,1,1,1,1,0,1
地段很好，就在臺北車站背面，步行幾分鐘，去機場、車站、捷運都很方便；店員非常樂於幫助，很友好；房間乾淨整潔，雖然小，但裝修得很符合年輕人趣味,1,1,1,1,0,0,1,1,1,1,0,0,1
地段還可以，但購物吃飯還是有一段距離。飯店內沒有小孩可以娛樂的地方，有點可惜。,0,1,0,1,0,0,0,3,0,2,0,0,3
地段非常方便，下高鐵直接從車站步行到酒店大概15分鐘。步行到西門町只要10分鐘以內。餐吧有免費的小食，早餐有提供三明治，但是基本沒有使用，畢竟周邊美食很多，有機會還是多嘗試臺北的美食吧。酒店設計比較新穎，有很多小心思。,0,1,1,1,0,0,0,1,1,1,0,0,1
因為本身鼻子過敏，所以對地毯很敏感！如果有附免費停車就更棒了！,0,1,0,0,0,0,0,3,0,0,0,0,3
地毯乾淨，房內舒適，服務人員態度良好，在舊有設備中融合新科技,1,1,1,0,0,0,1,1,1,0,0,0,1
地毯式的地板配中央空調，呼吸系統不好容易過敏打噴嚏，浴室洗完澡積水排不掉,0,1,0,0,0,0,0,3,0,0,0,0,3
地毯很舊，有一種很懷舊風，沙發有古早懷舊風味，枕頭被我睡到扁到不行，頭痛。,0,1,0,0,0,0,0,3,0,0,0,0,3
地毯很髒，我們入住當天的窗簾上還有沒清理乾淨的兒童貼紙，浴室的玻璃上有殘留的頭髮，和前臺借紅酒開瓶器，還需要繳納200塊押金，不提供玻璃杯！對於4星的酒店，服務真的非常糟糕了。,1,0,1,0,0,0,3,0,3,0,0,0,3
地毯感覺沒吸乾淨，有踩到小鐵絲，桌子前方插座疑似壞了，服務人員也沒有事先告知，插座蓋子壞掉，有用膠帶貼著，插了好像無法使用，會插不進去，怕被電到，也沒多試，造成使用上不太方便，可以體諒連假客人多，但插座問題如先告知，可以諒解，還有這房間訊號很差，無法接聽電話，也無法使用自己的行動網路，只能連飯店的網路，還不太好找,1,1,1,0,0,0,3,3,3,0,0,0,3
地毯感覺沒有吸的很乾淨，我洗澡後沒有穿拖鞋上床後，床上都是灰塵細屑，清潔的部份可能需要再加油,1,0,0,0,0,0,3,0,0,0,0,0,3
地毯看起來有點舊，上面有髒汙，空調出風口有一點灰塵黏在天花板上，浴室空間有點太小。,1,1,0,0,0,0,3,3,0,0,0,0,3
地點不錯，雖然距離捷運站有7分鐘的步行距離可是地理位子還是很好，很方便。,0,0,0,1,0,0,0,0,0,1,0,0,1
地點十分方便，步行十分鐘至西門町，地鐵站五分鐘距離，博物館就在酒店馬路對面。女兒對兒童活動室很滿意，每天都下去玩。大堂提供的泡面餅乾和飲料也很不錯。推薦自由行入住。,0,1,1,1,0,0,0,1,1,1,0,0,1
地點十分的方便；清潔方面不錯，沒有明現的汙積，廁所的水壓好夠沖涼好爽；房間沒有氣味；11樓的休息區好舒適。,1,1,0,1,0,0,1,1,0,1,0,0,1
地點好在臺北捷運站出口3分鐘可到。新酒店乾淨，早餐好豐富，大堂免費咖啡，茶任喝。員工樂於助人態度又熱誠。超值,1,0,1,1,1,0,1,0,1,1,1,0,1
地點很便利，酒店下樓走一點點就是地鐵站，過馬路就是西門町，逛街非常適合。客房舒適度還可以，西門町來說房間算比較寬敞了。,1,1,0,1,0,0,2,1,0,1,0,0,1
地點很好，離臺北車站很近，價格便宜，可以忍受些許設施不良的噪音，還是很超值,0,1,0,1,1,0,0,3,0,1,1,0,1
地點很棒，靠近西門町和火車站，旅館小清新，大廳有免費的飲料，熱水和零食，還有小朋友遊戲室。,0,1,1,1,0,0,0,1,1,1,0,0,1
地點是沒得說，但住宿感受很糟，夜裡十一點走廊還在大聲喧嘩，包括服務員,0,0,1,1,0,1,0,0,3,1,0,3,3
地點離台中火車站很近，員工服務超級棒。客房裝修很新，很舒適，隔音效果也好。免費的洗衣房和咖啡機都為旅客提供極大便利。,1,1,1,1,0,0,1,1,1,1,0,0,1
地點超級便利，附近有火車站、購物廣場，房間裡頭具備所需要的各種設施，超貼心的，而且乾淨整潔，清潔人員還會告知是誰整理的，天氣狀況等，早餐超級吸引的，我吃到了小編介紹的杏仁地瓜泥，詢問事情都會獲得熱心的回復，感覺超級好，在這裡還可以清洗和烘乾衣物，感覺就像回到家裡那麼便利，大堂除了有好幾款飲料機，還會有驚喜甜品，超喜歡這裡的,1,1,1,1,0,0,1,1,1,1,0,0,1
地點適中，交通方便，服務人員友善和親切。在此，要感謝旅店免費提升我們的雙人房至四人房。,0,0,1,1,0,0,0,0,1,1,0,0,1
地點適中，從台中火車站後只須步行五分鐘。櫃台和服務員和藹可親，很有專業精神。旅店也設有洗衣機供洗衣和吹乾服務。,0,1,1,1,0,0,0,1,1,1,0,0,1
地理位址從車站出發要繞一小段路，有點麻煩，再來就是本飯店竟然不讓訪客上樓，真的是有點奇怪，那還需要實名制量體溫做什麼？訪客也是頂多逗留一下就走了，如不放心也可以自己打電話來說訪客逗留太久這樣就好了，體驗真差。中班夜班服務態度有待改善。,0,0,1,1,0,0,0,0,3,3,0,0,3
地理位子太方便了，西門町出口一出站就能看到 ，旁邊就有全家,0,0,0,1,0,0,0,0,0,1,0,0,1
地理位子方便，服務人員態度親切，免費升等好開心,0,0,1,1,0,0,0,0,1,1,0,0,1
地理位子絕佳，一出西門捷運站就到了。附近商家、餐廳頗多，交通便利。房間的床鋪睡起來很舒服，重點是空調溫度有夠，實在是透心涼阿！,0,1,0,1,0,0,0,1,0,1,0,0,1
地理位置，樓頂的泳池吧很棒，床很好躺，浴室設備很精緻，早上退房，協助處理退費的櫃台小姐姐禮貌又漂亮,0,1,1,1,0,0,0,1,1,1,0,0,1
地理位置不錯，水壓水溫還不錯，冷氣強度夠強，電視頻道的選擇性多也有藍光電影可看。,0,1,0,1,0,0,0,1,0,1,0,0,1
地理位置、舒適度都不錯。CP值也高。連續住宿2個週五，還會再選擇入住。推薦。,1,0,0,1,1,0,1,0,0,1,1,0,1
地理位置、設備、每個地方都很不錯，不管飲食、甜點都挺不錯的,0,1,1,1,0,1,0,1,1,1,0,1,1
地理位置上佳，如果再去就住火車站地鐵附近賓館最好，沒必要選擇西門町。,0,0,0,1,0,0,0,0,0,1,0,0,1
地理位置不錯，又有很大的停車位，即使沒有飯店的停車位還有可停高雄市外面的停車格然後飯店會幫忙繳費,0,1,1,1,0,0,0,1,1,1,0,0,1
地理位置不錯，有提供泡麵咖啡餅乾還不錯，環境乾淨整潔，隔音還好不至於影響睡眠，下次還會入住,1,1,1,1,0,0,1,2,1,1,0,0,1
地理位置不錯，離臺北火車站不遠，浴室有乾濕分離，房間比一般的大一點,0,1,0,1,0,0,0,1,0,1,0,0,1
地理位置不錯，去臺北主要景點都很方便。第一天颱風航班取消，無法入住，雖然當時已經過了可以取消的時間，但是入住的時候說明情況還是給免費取消了，意外的驚喜。相比臺灣其他酒店房間，面積很大。床很好睡。,0,1,1,1,0,0,0,1,1,1,0,0,1
地理位置不錯，在捷運臺大醫院附近，可以走路去西門町。大堂裝修很好，裡面的小零食是24小時免費提供的。還可以免費代寄明信片,0,1,1,1,0,0,0,1,1,1,0,0,1
地理位置優越，去哪兒都方便，旁邊就是臺北車站、二二八紀念公園、國立博物館，距離華山文創園區不到2公里，去四四南村、國父紀念館、松山文創區也很方便，靠近重慶南路書店街、明星咖啡店、臺灣城隍廟等。早餐品類也蠻多，乾淨衛生，服務態度好。,1,0,1,1,0,0,1,0,1,1,0,0,1
地理位置優越，吃飯逛街都不成問題，周圍有星巴克、麥當勞、康是美、屈臣氏，距離臺北車站很近，員工服務態度很好，前臺會提供地圖，很方便,0,0,1,1,0,0,0,0,1,1,0,0,1
地理位置優越，樓下還有超商，很方便。前臺的女服務人員態度佳。,0,0,1,1,0,0,0,0,1,1,0,0,1
地理位置優越，距離西門町和臺北車站步行可達。周邊商服林立。服務優質。可在前臺預定接送機服務，比計價計程車便宜。早餐簡單但很超值。床好睡，冷氣很足。員工服務很贊。房間不大但很舒適，隔音也好。,1,1,1,1,1,0,1,1,1,1,1,0,1
地理位置佳，出行方便；工作人員很熱情，像家人；設施如洗衣、烘乾機很完備，飲料很豐富，現磨咖啡很香。,0,1,1,1,0,0,0,1,1,1,0,0,1
地理位置佳，在三個捷運站的中間，去臺北車站或北門町走路大概15分鐘。服務人員親切有禮，酒店有24小時櫃檯服務，有24小時免費提供零食、杯麵及飲品！有伴手禮代訂服務。有小遊戲玩。房間雖然沒有窗，但隔音很好，水壓很足夠！,0,1,1,1,0,0,0,1,1,1,0,0,1
地理位置佳，就在臺北車站正對面，坐捷運很方便。房間價格很適宜。房間很乾淨，但房間不算大，建議不要帶太大的行李箱入住。,1,1,0,1,1,0,1,3,0,1,1,0,1
地理位置佳，房間整齊舒適，從浴室手把跟水龍頭手把上可以看出房務人員悉心整理，飯店人員服務專業，對於提問都能迅速反應解決。,1,1,1,1,0,0,1,1,1,1,0,0,1
地理位置佳，設備乾淨、齊全，衛浴附設免治馬桶，熱水舒適，房間寬敞且舒適，整體感覺良好！,1,1,0,1,0,1,1,1,0,1,0,1,1
地理位置佳，雖位於臺北車站附近，但房間內十分安靜，有免治馬桶非常加分,0,1,0,1,0,0,0,1,0,1,0,0,1
地理位置佳，離西門捷運站出口很近，旁邊有全家，乾凈，電視影集新片非常多可以看，下次一定還會選這間,1,1,0,1,0,0,1,1,0,1,0,0,1
地理位置優，就在火車站對面，附近覓食很方便！,0,0,0,1,0,0,0,0,0,1,0,0,1
地理位置優異，下樓就是愛河乘船處，正好是愛河最精華熱鬧的一段，要由愛河的住這裡最棒，房間整潔舒適，有地下停車場超讚，不用擔心沒地方停車,1,1,0,1,0,0,1,1,0,1,0,0,1
地理位置優越，緊鄰捷運站及公車站牌，介於西門及北車商圈之間，都是步行可到達的距離。,0,0,0,1,0,0,0,0,0,1,0,0,1
地理位置優越、房間乾淨俐落、全部配置都很新很好，員工服務態度非常好,1,1,1,1,0,0,1,1,1,1,0,0,1
地理位置優越、退房當日可以寄放行李、早餐多樣化、電視電影超新。,0,1,1,1,0,0,0,1,1,1,0,0,1
地理位置優越；辦理入住及退房手續方便,0,0,1,1,0,0,0,0,1,1,0,0,1
地理位置十分優越，臺北車站很近，亦有購物的地方。房間乾淨整齊。,1,0,0,1,0,0,1,0,0,1,0,0,1
地理位置十分方便，到臺北車站步行幾分鐘，免費升級成了豪華大床房，房間十分大，清潔乾淨衛生,1,1,1,1,0,0,1,1,1,1,0,0,1
地理位置可以，到西門町和地鐵站都不算遠，公車站很近，地下一樓服務大廳24小時提供點心和泡面，酒店人員服務態度都很好，洗衣收費也很低廉,0,0,1,1,1,0,0,0,1,1,1,0,1
地理位置好，交通方便，早餐12歲以下兒童免費，連吃了5天，很好。下次還會選擇這家旅館。,0,0,1,1,0,0,0,0,1,1,0,0,1
地理位置好，到臺北車站走路十分鐘，西門町，總統府，自由廣場，都可以走路到達！酒店的服務員熱情周到，有問必答。,0,0,1,1,0,0,0,0,1,1,0,0,1
地理位置好，在臺北比較中心的地帶，到各個地方都很方便，酒店內的商場環境也不錯，適合休息。,0,1,0,1,0,0,0,1,0,1,0,0,1
地理位置好，離車站很近，服務態度很好，環境也乾淨，性價比高，就是房間不大，窗外的空調外機有點吵,1,1,1,1,1,0,1,3,1,1,1,0,1
地理位置好，走路到臺北車站和地鐵站和西門町都很方便。周邊吃的也很多，酒店24小時供應快捷食品,0,0,1,1,0,0,0,0,1,1,0,0,1
地理位置好，距離臺北車站很近出行非常方便，出門不遠就是新光三越，硬體設施非常好，乾淨衛生,1,1,0,1,0,0,1,1,0,1,0,0,1
地理位置好，距車站較近，出行方便。居住人員即使退了房，也能在大廳休息，還備有咖啡茶水及麵包等，非常人性化。,0,0,1,1,0,0,0,0,1,1,0,0,1
地理位置好，靠近台大醫院站，離西門町步行10分鐘，有免費的泡面和零食，還有兒童遊樂區,0,1,1,1,0,0,0,1,1,1,0,0,1
